name,nodes,edges,density,limit,has_leafs,int_only
g001262,837,1438,0.004110145026953177,0.545,True,True
g001263,3832,377807,0.05147096889510852,41.741,False,True
g001264,100,180,0.03636363636363636,0.015,False,True
g001265,418,723,0.008295755739905684,0.141,False,True
g001266,100,4455,0.9,0.080,False,True
g001267,17,20,0.14705882352941177,0.001,True,True
g001268,100,4950,1.0,0.054,False,True
g001269,2294,4588,0.0017444395987788923,5.084,False,True
g001270,5525,688669,0.045128882277581,81.584,False,False
g001271,3000,6000,0.001333777925975325,8.395,False,True
g001272,9,36,1.0,0.001,False,False
g001273,616,93822,0.49531200506810263,2.000,False,True
g001274,160,2544,0.2,0.071,False,True
g001275,1704,2991,0.0020613995186621785,2.080,True,True
g001276,1800,14473,0.008938916682107344,3.098,False,True
g001277,1000,47258,0.09461061061061062,1.993,False,True
g001278,500,12500,0.10020040080160321,0.696,False,False
g001279,5829,7552,0.00044460913193717115,20.789,True,True
g001280,1221,2414,0.003241095044373733,1.134,True,True
g001281,123,159,0.021191523390643743,0.015,True,True
g001282,160,2544,0.2,0.071,False,True
g001283,245,454,0.015189026430244229,0.053,True,True
g001284,20,26,0.1368421052631579,0.001,False,True
g001285,160,240,0.018867924528301886,0.027,True,True
g001286,80,120,0.0379746835443038,0.009,True,True
g001287,1000,100000,0.2002002002002002,3.968,False,False
g001288,286,465,0.011409642988590356,0.072,True,True
g001289,1000,5770,0.011551551551551551,1.099,False,True
g001290,6903,1731276,0.07267473819541753,199.607,False,True
g001291,4,6,1.0,0.001,False,True
g001292,80,160,0.05063291139240506,0.010,True,True
g001293,1370,367488,0.3918764295959009,11.356,False,False
g001294,400,1527,0.01913533834586466,0.155,True,True
g001295,80,3128,0.9898734177215189,0.050,False,True
g001296,3553,889512,0.14096576170879577,52.537,False,True
g001297,2968,604560,0.13730550884527648,17.372,False,False
g001298,100,4901,0.9901010101010101,0.080,False,True
g001299,393,29325,0.3807057174014644,0.757,False,False
g001300,975,197925,0.41683778234086244,6.592,False,False
g001301,701,1352,0.005510495210923171,0.382,True,True
g001302,200,19900,1.0,0.202,False,True
g001303,1000,199650,0.3996996996996997,5.691,False,False
g001304,500,121275,0.9721442885771543,1.695,False,True
g001305,1000,49629,0.09935735735735736,2.144,False,True
g001306,729,4368,0.01646090534979424,0.694,False,True
g001307,785,70918,0.23046275835174834,1.506,False,True
g001308,8000,64373,0.0020119077384673084,57.694,False,True
g001309,320,51040,1.0,0.441,False,True
g001310,2041,538584,0.25870824566965445,23.564,False,False
g001311,2500,12500,0.004001600640256103,5.304,False,True
g001312,2906,11624,0.002753872633390706,8.421,False,False
g001313,640,40896,0.2,1.455,False,True
g001314,1335,1932,0.002169701666020922,1.263,True,True
g001316,1492,465504,0.41851106639839036,18.956,False,True
g001318,20,26,0.1368421052631579,0.001,False,True
g001319,596,11329,0.06389374541763014,0.591,False,False
g001320,1559,514470,0.42362002567394097,17.998,False,False
g001321,624,28175,0.1449510227600115,0.748,False,False
g001322,549,790,0.0052517516918617795,0.209,True,True
g001323,80,316,0.1,0.011,True,True
g001324,1600,12963,0.010133677298311444,2.503,False,True
g001325,2346,4656,0.0016926692805610238,4.040,True,True
g001326,100,4455,0.9,0.077,False,True
g001327,2318,796617,0.29664709542664547,36.950,False,False
g001328,363,8691,0.13227706497420208,0.267,False,True
g001329,3276,1045044,0.1948091603053435,74.804,False,False
g001330,80,350,0.11075949367088607,0.013,False,True
g001331,538,10316,0.07141423161858874,0.602,False,True
g001332,320,1845,0.03614811912225705,0.132,False,True
g001333,35,315,0.5294117647058824,0.005,False,True
g001334,29,203,0.5,0.003,False,True
g001335,420,500,0.005682463916354131,0.121,True,True
g001336,185,243,0.014277320799059929,0.032,True,True
g001337,2850,208125,0.05126452494873548,18.048,False,True
g001338,5,4,0.4,0.001,True,True
g001339,926,93526,0.21837837837837837,3.557,False,True
g001340,640,4135,0.020222026604068858,0.490,False,True
g001341,13,39,0.5,0.001,False,True
g001342,160,240,0.018867924528301886,0.027,True,True
g001343,107,153,0.026979368718039146,0.013,True,True
g001344,1000,340258,0.6811971971971972,10.473,False,True
g001345,5066,9530811,0.7428741013488682,188.678,False,False
g001346,160,2544,0.2,0.071,False,True
g001347,640,204480,1.0,3.439,False,True
g001348,632,1281,0.006424401693113202,0.324,False,True
g001349,640,960,0.004694835680751174,0.321,True,True
g001350,2187,15308,0.006403973241197779,6.267,False,True
g001351,640,204480,1.0,3.403,False,True
g001352,623,876,0.004521220316588646,0.298,True,True
g001353,320,1845,0.03614811912225705,0.131,False,True
g001354,5330,3951089,0.2782107319608063,194.403,False,True
g001355,607,13028,0.07083476057655189,0.814,False,False
g001356,811,135630,0.4129332785313057,3.840,False,False
g001357,608,47722,0.25861657851382985,1.409,False,False
g001358,35,315,0.5294117647058824,0.005,False,True
g001359,1000,25000,0.05005005005005005,1.779,False,True
g001360,35,315,0.5294117647058824,0.005,False,True
g001361,250,31125,1.0,0.325,False,True
g001362,233,386,0.014281485866508806,0.049,True,True
g001363,4,6,1.0,0.001,False,True
g001364,52,1326,1.0,0.017,False,False
g001365,590,120494,0.6934706914908924,2.748,False,True
g001366,728,1456,0.005502063273727648,0.571,False,False
g001367,529,1032,0.007389585839491322,0.218,True,True
g001368,216,648,0.027906976744186046,0.058,False,True
g001369,627,6167,0.03142404369914038,0.410,False,False
g001370,4140,1686997,0.1969012795688006,100.495,False,False
g001371,34,153,0.2727272727272727,0.004,False,True
g001372,1080,2015,0.0034582775546630968,0.816,True,True
g001373,2500,12500,0.004001600640256103,5.332,False,True
g001374,600,1200,0.00667779632721202,0.222,False,True
g001375,1000,110115,0.22045045045045045,4.735,False,False
g001376,1937,1071556,0.5714916566045303,37.678,False,False
g001377,320,480,0.009404388714733543,0.089,True,True
g001378,130,174,0.02075134168157424,0.016,True,True
g001379,1283,2493,0.0030313605373521253,1.111,False,True
g001380,800,1600,0.0050062578222778474,0.324,False,True
g001381,80,3160,1.0,0.030,False,True
g001383,610,1201,0.006465853724191768,0.293,False,True
g001384,601,7584,0.042063227953410984,0.512,True,True
g001385,1936,441230,0.23556388408396864,20.399,False,False
g001386,471,954,0.00861905407236753,0.192,False,True
g001388,2847,3451394,0.8519265881581652,111.635,False,False
g001389,640,40896,0.2,1.459,False,True
g001390,1000,5000,0.01001001001001001,0.922,False,True
g001391,320,51040,1.0,0.487,False,True
g001392,640,960,0.004694835680751174,0.325,True,True
g001393,3938,6412304,0.8271856137414662,232.070,False,True
g001394,6348,11816802,0.5865763352765085,614.925,False,True
g001395,320,10208,0.2,0.310,False,True
g001396,812,1624,0.004932182490752158,0.701,False,False
g001397,100,2475,0.5,0.044,False,True
g001398,948,147358,0.3282807355227924,4.674,False,False
g001399,1477,2204,0.002021970118143971,1.572,True,True
g001400,100,4950,1.0,0.062,False,False
g001401,320,51040,1.0,0.718,False,True
g001402,6429,3545318,0.17157969735572215,530.096,False,False
g001404,3713,698044,0.10129310344827586,37.229,False,True
g001405,5510,13277,0.0008747935649929714,21.662,True,False
g001406,812,1624,0.004932182490752158,0.336,False,True
g001407,160,240,0.018867924528301886,0.027,True,True
g001408,1505,4298,0.003797624938149431,1.576,True,False
g001409,174,3916,0.26018204770447145,0.086,False,True
g001410,2000,19990,0.01,3.638,False,True
g001411,640,4135,0.020222026604068858,0.474,False,True
g001412,78,792,0.26373626373626374,0.016,False,True
g001413,160,240,0.018867924528301886,0.027,True,True
g001414,225,450,0.017857142857142856,0.058,False,True
g001415,884,30197,0.07737146605309952,1.814,False,False
g001416,983,156712,0.32468875154614185,5.219,False,False
g001417,833,1595,0.004602802659525349,0.472,True,True
g001419,55,82,0.055218855218855216,0.005,False,True
g001420,1000,200000,0.4004004004004004,7.567,False,True
g001421,450,9803,0.09703538728037614,0.436,False,True
g001422,100,4455,0.9,0.075,False,True
g001423,1000,226003,0.45245845845845845,4.649,False,False
g001424,868,231031,0.6139901881056028,6.009,False,False
g001426,100,495,0.1,0.018,False,True
g001427,160,320,0.025157232704402517,0.030,True,True
g001428,632,1087,0.0054514634195269715,0.305,True,True
g001429,100,4455,0.9,0.075,False,True
g001430,500,12358,0.09906212424849699,0.543,False,True
g001431,1000,200000,0.4004004004004004,6.664,False,False
g001432,1000,199650,0.3996996996996997,5.537,False,False
g001433,36,180,0.2857142857142857,0.003,False,True
g001434,610,55453,0.298543702387682,1.580,False,False
g001435,160,320,0.025157232704402517,0.030,True,True
g001436,707,223717,0.8964062330959928,4.823,False,False
g001437,4935,5162010,0.42399675719497365,272.432,False,False
g001438,412,552,0.006519736375876975,0.117,True,True
g001439,16,48,0.4,0.001,False,True
g001440,160,240,0.018867924528301886,0.027,True,True
g001441,80,160,0.05063291139240506,0.010,True,True
g001442,1000,246708,0.4939099099099099,5.785,False,True
g001443,640,204480,1.0,2.872,False,True
g001444,30,45,0.10344827586206896,0.002,False,True
g001445,100,495,0.1,0.018,False,True
g001446,2887,49079,0.01178101178101178,11.445,False,False
g001447,272,545,0.014787280225743434,0.071,False,True
g001448,225,450,0.017857142857142856,0.056,False,True
g001450,692,1798,0.007520306500589746,0.381,True,False
g001451,640,4135,0.020222026604068858,0.480,False,True
g001452,80,632,0.2,0.017,False,True
g001453,1000,5741,0.011493493493493493,1.073,False,True
g001455,35,315,0.5294117647058824,0.005,False,True
g001456,558,67797,0.4362657091561939,1.772,False,False
g001457,1365,24024,0.025806451612903226,2.501,False,False
g001458,640,1280,0.006259780907668232,0.340,True,True
g001459,800,4661,0.014583854818523154,0.370,False,True
g001460,252,1890,0.05976095617529881,0.102,False,False
g001461,632,1287,0.006454492567554013,0.316,False,True
g001462,840,1484,0.004211362733412793,0.531,False,True
g001463,100,4346,0.877979797979798,0.072,False,True
g001464,844,90308,0.2538552787663108,2.942,False,False
g001465,648,1296,0.0061823802163833074,0.217,False,True
g001466,8,20,0.7142857142857143,0.001,False,True
g001467,2091,144279,0.0660287081339713,10.890,False,False
g001468,204,374,0.0180623973727422,0.041,True,True
g001469,2412,1345896,0.4628784736623808,41.857,False,False
g001470,320,640,0.012539184952978056,0.094,True,True
g001471,750,1486,0.005290609701824655,0.459,True,False
g001472,3891,9258,0.0012233094762879732,8.452,True,True
g001473,640,40896,0.2,1.451,False,True
g001474,640,40896,0.2,1.422,False,True
g001475,400,1196,0.014987468671679199,0.157,True,True
g001476,4000,32025,0.004004126031507877,14.605,False,True
g001477,711,21911,0.08680889839741684,1.195,False,False
g001478,120,5644,0.7904761904761904,0.101,False,True
g001479,1121,2227,0.0035475340894609406,0.812,False,True
g001480,45,324,0.32727272727272727,0.007,False,False
g001481,28,126,0.3333333333333333,0.003,False,True
g001482,650,1300,0.0061633281972265025,0.415,False,False
g001484,80,1580,0.5,0.027,False,True
g001485,640,960,0.004694835680751174,0.323,True,True
g001486,557,1080,0.006974671609211733,0.249,True,True
g001487,160,812,0.06383647798742138,0.040,False,True
g001488,160,812,0.06383647798742138,0.040,False,True
g001489,399,1507,0.01897960982859158,0.156,True,True
g001490,1912,2223,0.001216804713517206,2.404,True,True
g001491,831,233784,0.6779000478448088,3.839,False,True
g001492,500,1000,0.008016032064128256,0.204,True,True
g001493,100,3434,0.6937373737373738,0.064,False,True
g001494,2500,62500,0.020008003201280513,9.851,False,True
g001495,100,4950,1.0,0.063,False,False
g001496,640,1280,0.006259780907668232,0.336,True,True
g001497,320,640,0.012539184952978056,0.098,True,True
g001498,8,12,0.42857142857142855,0.001,False,True
g001499,743,89832,0.325887982354627,2.370,False,True
g001500,3520,1460800,0.23586246092639954,102.900,False,False
g001501,500,50000,0.40080160320641284,1.539,False,True
g001502,1600,12739,0.009958567854909318,2.487,False,True
g001503,500,625,0.00501002004008016,0.183,True,True
g001504,638,1276,0.006279434850863423,0.249,False,True
g001506,150,11175,1.0,0.120,False,True
g001507,26,130,0.4,0.003,False,True
g001508,2836,3405614,0.8471613395919931,53.293,False,True
g001509,1000,120068,0.24037637637637638,4.905,False,False
g001510,1044,271256,0.4982238826256415,6.474,False,True
g001511,7,12,0.5714285714285714,0.001,False,True
g001512,539,985,0.006793525115351987,0.217,False,True
g001513,800,4667,0.014602628285356696,0.374,False,True
g001514,6259,4984646,0.2545211086511614,352.365,False,True
g001515,6286,5666044,0.2868337690732724,345.962,False,False
g001516,1200,9546,0.013269391159299416,1.449,False,True
g001517,610,22171,0.11936256696007969,0.977,False,False
g001518,1798,3596,0.0022259321090706734,1.816,False,True
g001519,250,4900,0.157429718875502,0.161,False,False
g001520,100,2475,0.5,0.048,False,True
g001521,6838,18153234,0.7765855854688092,881.640,False,False
g001522,28,168,0.4444444444444444,0.003,False,True
g001523,640,204480,1.0,3.416,False,True
g001524,3323,2240973,0.40600992516898715,105.209,False,True
g001525,640,40896,0.2,1.449,False,True
g001526,3589,236711,0.036763981855868905,41.821,False,False
g001527,1000,50000,0.1001001001001001,3.135,False,False
g001528,100,4909,0.9917171717171717,0.073,False,True
g001530,667,1334,0.006006006006006006,0.459,False,False
g001531,80,3160,1.0,0.026,False,True
g001532,2000,11766,0.0058859429714857425,2.687,False,True
g001533,987,1923,0.0039519843153695815,0.775,True,True
g001534,150,8844,0.7914093959731544,0.160,False,True
g001535,1883,188300,0.10626992561105207,16.143,False,False
g001536,90,135,0.033707865168539325,0.009,True,True
g001537,670,166508,0.7429578564576222,3.900,False,False
g001538,743,19204,0.06966729910430867,1.137,False,False
g001539,346,583,0.009767948395744325,0.099,True,True
g001540,32,46,0.09274193548387097,0.002,False,True
g001541,111,110,0.018018018018018018,0.014,True,True
g001542,1000,449449,0.8997977977977978,7.931,False,True
g001543,658,76092,0.3520284243105578,2.310,False,False
g001544,1287,17820,0.021533676277066635,0.980,False,True
g001545,720,254998,0.9851568536547675,4.729,False,False
g001546,2500,3125,0.0010004001600640256,4.020,True,True
g001547,4023,5766825,0.7128114534860652,239.624,False,False
g001548,640,204480,1.0,2.304,False,True
g001549,181,289,0.017740945365254758,0.031,True,True
g001550,2500,3125,0.0010004001600640256,4.148,True,True
g001551,802,1553,0.004834978720489662,0.506,True,True
g001552,640,1280,0.006259780907668232,0.349,True,True
g001553,125,177,0.022838709677419355,0.016,True,True
g001554,1000,49813,0.09972572572572573,2.153,False,True
g001555,361,724,0.011141889812249924,0.109,False,True
g001556,100,485,0.09797979797979799,0.018,False,True
g001557,640,40896,0.2,1.451,False,True
g001558,330,538,0.009910656719167358,0.087,True,True
g001559,933,197030,0.45317380364231863,3.963,False,False
g001560,706,6354,0.02553191489361702,0.659,False,False
g001561,160,320,0.025157232704402517,0.029,True,True
g001563,400,1456,0.018245614035087718,0.155,True,True
g001564,479,2842,0.024825080144303423,0.281,False,False
g001565,812,1624,0.004932182490752158,0.690,False,False
g001566,1989,3641,0.0018416178316758268,2.707,False,True
g001567,16,40,0.3333333333333333,0.001,False,True
g001568,5417,13360760,0.9108013532538436,569.926,False,False
g001569,3650,7300,0.0010961907371882709,7.231,False,True
g001571,4756,9512,0.0008412197686645636,22.407,False,False
g001572,500,12500,0.10020040080160321,0.532,False,True
g001573,981,2095,0.00435831825084774,0.734,True,False
g001574,128,182,0.022391732283464565,0.017,True,True
g001575,5467,1350620,0.09039501286065192,152.915,False,False
g001576,2000,11785,0.005895447723861931,2.641,False,True
g001577,160,12720,1.0,0.157,False,True
g001578,17,68,0.5,0.001,False,True
g001579,818,1462,0.004375241281688328,0.486,False,True
g001580,640,1280,0.006259780907668232,0.338,True,True
g001581,2383,2447660,0.862412984782709,77.434,False,False
g001582,7231,13727,0.0005251325886144507,34.446,True,True
g001583,640,4135,0.020222026604068858,0.485,False,True
g001585,1404,165672,0.16821097647897362,8.443,False,False
